# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
782             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57026219e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
783             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57022688e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
784             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57019162e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
785             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57015642e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
786             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57012128e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
787             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57008621e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
788             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57005119e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
789             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.57001624e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
790             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56998134e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
791             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56994651e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
792             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56991174e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
793             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56987703e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
794             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56984238e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
795             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56980779e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
796             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56977327e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
797             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56973880e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
798             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56970440e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
799             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56967006e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
800             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56963578e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
801             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56960156e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
802             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56956741e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
803             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56953332e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
804             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56949929e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
805             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56946532e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
806             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56943141e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
807             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56939756e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
808             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56936378e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
809             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56933006e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
810             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56929640e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
811             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56926281e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
812             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56922928e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
813             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56919580e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
814             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56916240e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
815             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56912905e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
816             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56909577e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
817             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56906255e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
818             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56902939e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
819             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56899629e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
820             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56896326e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
821             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56893028e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
822             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56889738e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
823             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56886453e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
824             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56883174e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
825             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56879902e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
826             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56876636e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
827             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56873377e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
828             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56870123e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
829             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56866876e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
830             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56863635e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
831             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56860400e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
832             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56857171e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
833             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56853949e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
834             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56850733e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
835             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56847523e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
836             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56844319e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
837             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56841122e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
838             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56837930e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
839             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56834745e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
840             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56831566e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
841             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56828393e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
842             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56825227e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
843             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56822066e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
844             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56818912e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
845             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56815764e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
846             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56812622e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
847             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56809486e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
848             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56806356e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
849             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56803233e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
850             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56800115e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
851             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56797004e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
852             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56793899e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
853             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56790799e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
854             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56787706e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
855             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56784619e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
856             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56781539e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
857             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56778464e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
858             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56775395e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
859             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56772332e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
860             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56769276e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
861             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56766225e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
862             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56763181e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
863             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56760142e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
864             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56757110e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
865             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56754083e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
866             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56751063e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
867             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56748048e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
868             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56745039e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
869             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56742037e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
870             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56739040e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
871             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56736050e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
872             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56733065e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
873             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56730086e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
874             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56727113e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
875             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56724146e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
876             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56721185e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
877             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56718229e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
878             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56715280e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
879             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56712336e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
880             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56709399e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
881             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56706467e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
882             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56703541e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
883             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56700621e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
884             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56697706e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
885             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56694798e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
886             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56691895e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
887             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56688998e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
888             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56686106e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
889             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56683221e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
890             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56680341e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
891             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56677467e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
892             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56674598e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
893             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56671736e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
894             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56668879e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
895             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56666027e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
896             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56663182e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
897             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56660342e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
898             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56657507e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
899             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56654679e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
900             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56651855e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
901             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56649038e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
902             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56646226e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
903             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56643420e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
904             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56640619e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
905             	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.56637823e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
